0	arabic1digit	2
0	arabic5+digit	1
0	arabic4digit	1
0	#lines	2
0	#textlines	1
0	#endwnumeral	1
1	#textlines	0
2	#textlines	0
3	#textlines	0
4	#textlines	0
5	#textlines	0
6	f	1
6	#lines	4
6	#maxinitial	1
6	#quotations	1
6	#periods	2
6	#stdev	294
6	#maxpair	1
6	#textlines	2
7	#lines	2
7	#textlines	0
8	arabic1digit	1
8	#lines	5
8	#stdev	50
8	#commas	1
8	#textlines	2
8	#endwnumeral	1
9	j	1
9	k	1
9	#allcapswords	1
9	#lines	1
9	#maxinitial	1
9	#caplines	1
9	#periods	1
9	#maxpair	1
9	#endwpunct	1
9	#textlines	1
10	published	1
10	their	1
10	#allcapswords	19
10	arabic3digit	1
10	respect	1
10	rev	1
10	by	2
10	personalname	1
10	young	1
10	arabic4digit	1
10	i	1
10	a	1
10	and	1
10	smith	1
10	to	1
10	on	1
10	#sequentialcaps	2
10	#lines	11
10	#maxinitial	1
10	#caplines	8
10	#periods	7
10	#stdev	970
10	#maxpair	2
10	#startwrubric	1
10	#commas	2
10	#endwpunct	6
10	#textlines	11
10	#endwnumeral	1
10	wordNotInVocab	12
11	the	4
11	southern	1
11	personalname	1
11	court	1
11	arabic3digit	1
11	clerk	1
11	according	1
11	district	2
11	office	1
11	arabic5+digit	1
11	by	1
11	of	4
11	year	1
11	to	1
11	in	2
11	lane	1
11	and	1
11	arabic2digit	1
11	congress	1
11	#allcapswords	10
11	public	1
11	entered	1
11	library	1
11	act	1
11	placename	1
11	#sequentialcaps	2
11	#lines	10
11	#maxinitial	2
11	#caplines	6
11	#startwname	1
11	#periods	1
11	#stdev	2085
11	#maxpair	2
11	#commas	5
11	#endwpunct	3
11	#questionmarks	1
11	#textlines	10
11	#endwnumeral	1
11	wordNotInVocab	5
12	may	1
12	appears	1
12	pages	1
12	d	1
12	i	2
12	since	1
12	grave	1
12	son	1
12	make	1
12	fact	1
12	short	1
12	adventures	1
12	with	1
12	has	3
12	author	2
12	us	2
12	my	1
12	said	1
12	but	3
12	am	1
12	as	3
12	an	1
12	rather	1
12	following	1
12	work	1
12	spirit	1
12	and	7
12	young	2
12	been	1
12	language	1
12	#allcapswords	4
12	to	2
12	that	5
12	having	1
12	the	13
12	sheep	1
12	this	1
12	be	1
12	a	4
12	preface	3
12	because	1
12	now	1
12	man	1
12	men	1
12	years	1
12	works	1
12	in	2
12	voice	1
12	is	1
12	not	3
12	for	2
12	personalname	5
12	rule	1
12	its	4
12	he	2
12	lost	1
12	long	1
12	of	7
12	good	1
12	it	3
12	honour	1
12	respect	1
12	observed	1
12	several	1
12	when	1
12	#sequentialcaps	1
12	#lines	22
12	#maxinitial	5
12	#quotations	8
12	#caplines	3
12	#startwname	1
12	#periods	6
12	#stdev	945
12	#maxpair	6
12	#startwrubric	1
12	#commas	12
12	#endwpunct	6
12	#textlines	22
12	wordNotInVocab	43
13	arabic1digit	1
13	further	1
13	men	1
13	seen	1
13	pages	1
13	but	2
13	example	2
13	also	1
13	not	3
13	their	1
13	n	1
13	where	1
13	kind	1
13	books	1
13	have	1
13	there	2
13	all	1
13	this	2
13	address	2
13	has	1
13	o	1
13	fact	2
13	very	1
13	with	2
13	more	1
13	as	5
13	may	2
13	well	1
13	and	8
13	philosophy	1
13	first	1
13	nor	2
13	an	2
13	written	1
13	following	1
13	come	1
13	young	2
13	that	5
13	far	1
13	than	1
13	#allcapswords	2
13	to	6
13	able	1
13	having	2
13	the	16
13	our	1
13	words	1
13	under	1
13	neither	1
13	a	2
13	was	1
13	or	1
13	yet	1
13	many	1
13	are	3
13	especially	1
13	works	2
13	in	2
13	author	1
13	nothing	1
13	such	1
13	is	6
13	over	2
13	by	1
13	for	1
13	its	1
13	already	1
13	he	1
13	out	1
13	run	1
13	little	2
13	then	1
13	of	8
13	leave	1
13	before	1
13	good	1
13	still	1
13	it	3
13	they	2
13	from	2
13	en	1
13	which	1
13	like	1
13	several	1
13	do	1
13	when	1
13	#lines	30
13	#maxinitial	4
13	#quotations	5
13	#periods	14
13	#stdev	680
13	#maxpair	5
13	#commas	12
13	#endwpunct	4
13	#textlines	30
13	wordNotInVocab	66
14	arabic1digit	1
14	sorrow	1
14	also	1
14	held	1
14	school	1
14	interest	1
14	hour	1
14	sight	1
14	have	5
14	there	1
14	some	2
14	has	4
14	out	1
14	very	2
14	scenes	2
14	with	1
14	city	1
14	theatre	1
14	man	2
14	where	7
14	author	1
14	kept	1
14	heard	1
14	god	1
14	every	1
14	as	1
14	work	1
14	kind	1
14	many	2
14	and	15
14	young	2
14	last	1
14	#allcapswords	1
14	tales	1
14	to	3
14	strange	1
14	church	1
14	his	9
14	having	1
14	the	22
14	good	1
14	those	2
14	this	1
14	up	1
14	so	1
14	woman	1
14	thought	1
14	a	2
14	circle	2
14	or	1
14	by	1
14	heart	3
14	are	4
14	made	1
14	years	1
14	whom	1
14	in	6
14	right	1
14	youth	1
14	principles	1
14	is	5
14	for	1
14	its	1
14	better	1
14	he	3
14	several	1
14	both	1
14	of	10
14	religion	1
14	during	1
14	been	1
14	they	1
14	from	1
14	friends	1
14	which	2
14	death	1
14	though	1
14	if	1
14	company	1
14	#lines	30
14	#maxinitial	4
14	#quotations	1
14	#caplines	2
14	#startwname	1
14	#periods	5
14	#stdev	645
14	#maxpair	5
14	#startwrubric	1
14	#commas	24
14	#endwpunct	5
14	#textlines	30
14	#endwnumeral	1
14	wordNotInVocab	56
15	arabic1digit	1
15	establishment	1
15	question	1
15	word	1
15	but	2
15	religious	1
15	especially	1
15	that	4
15	too	2
15	upon	1
15	into	1
15	where	2
15	books	1
15	them	1
15	all	1
15	this	3
15	has	6
15	souls	1
15	d	1
15	volume	2
15	therefore	1
15	more	1
15	among	1
15	may	1
15	man	1
15	will	2
15	alas	1
15	great	1
15	as	2
15	book	1
15	and	4
15	reason	1
15	young	2
15	others	1
15	been	1
15	#allcapswords	4
15	left	1
15	to	9
15	late	1
15	placename	1
15	the	12
15	none	1
15	those	1
15	often	2
15	itself	1
15	be	2
15	a	5
15	was	1
15	purpose	1
15	preface	3
15	here	1
15	united	1
15	men	1
15	found	1
15	in	2
15	list	1
15	s	1
15	any	2
15	judge	1
15	hear	1
15	they	1
15	such	1
15	is	5
15	than	1
15	not	1
15	one	1
15	small	1
15	for	4
15	came	1
15	its	1
15	turn	1
15	are	1
15	press	2
15	he	4
15	important	1
15	another	1
15	seemed	1
15	of	7
15	author	1
15	do	1
15	speak	2
15	good	1
15	who	1
15	it	4
15	voice	1
15	from	1
15	arabic4digit	1
15	line	2
15	which	1
15	takes	1
15	how	1
15	on	2
15	#sequentialcaps	1
15	#lines	29
15	#maxinitial	5
15	#quotations	5
15	#caplines	5
15	#periods	12
15	#stdev	944
15	#maxpair	7
15	#commas	14
15	#endwpunct	8
15	#questionmarks	1
15	#exclamationpoints	1
15	#textlines	29
15	#endwnumeral	1
15	wordNotInVocab	48
16	arabic1digit	1
16	the	3
16	contents	3
16	a	2
16	for	2
16	men	5
16	popular	2
16	arabic2digit	2
16	pride	1
16	page	1
16	character	1
16	over	1
16	study	1
16	arabic3digit	2
16	romannumeral	4
16	company	1
16	prayer	1
16	reading	1
16	of	10
16	it	1
16	and	2
16	young	5
16	literature	1
16	#allcapswords	32
16	use	1
16	#sequentialcaps	2
16	#lines	20
16	#maxinitial	5
16	#caplines	17
16	#startwname	3
16	#periods	9
16	#stdev	1721
16	#maxpair	5
16	#startwrubric	1
16	#endwpunct	9
16	#textlines	20
16	#endwnumeral	5
16	wordNotInVocab	36
17	arabic1digit	1
17	the	2
17	our	2
17	be	1
17	a	2
17	men	2
17	life	1
17	interest	1
17	in	1
17	youth	2
17	false	1
17	period	2
17	arabic3digit	2
17	romannumeral	2
17	early	1
17	contents	3
17	great	1
17	of	3
17	duty	1
17	religion	2
17	and	4
17	young	2
17	page	1
17	country	1
17	#allcapswords	17
17	to	2
17	age	1
17	#sequentialcaps	4
17	#lines	12
17	#maxinitial	4
17	#caplines	7
17	#periods	5
17	#stdev	1931
17	#maxpair	4
17	#endwpunct	5
17	#textlines	12
17	#endwnumeral	2
